raw_data,distance
606,10.302000000000001
606,10.302000000000001
605,10.285
605,10.285
606,10.302000000000001
600,10.200000000000001
599,10.183000000000002
600,10.200000000000001
599,10.183000000000002
600,10.200000000000001
599,10.183000000000002
599,10.183000000000002
599,10.183000000000002
606,10.302000000000001
605,10.285
606,10.302000000000001
606,10.302000000000001
605,10.285
599,10.183000000000002
600,10.200000000000001
599,10.183000000000002
599,10.183000000000002
599,10.183000000000002
599,10.183000000000002
600,10.200000000000001
600,10.200000000000001
605,10.285
606,10.302000000000001
605,10.285
605,10.285
606,10.302000000000001
599,10.183000000000002
600,10.200000000000001
599,10.183000000000002
600,10.200000000000001
599,10.183000000000002
599,10.183000000000002
600,10.200000000000001
604,10.268
606,10.302000000000001
605,10.285
606,10.302000000000001
606,10.302000000000001
606,10.302000000000001
600,10.200000000000001
599,10.183000000000002
600,10.200000000000001
599,10.183000000000002
600,10.200000000000001
600,10.200000000000001
599,10.183000000000002
606,10.302000000000001
606,10.302000000000001
606,10.302000000000001
606,10.302000000000001
606,10.302000000000001
603,10.251000000000001
599,10.183000000000002
600,10.200000000000001
600,10.200000000000001
600,10.200000000000001
599,10.183000000000002
600,10.200000000000001
600,10.200000000000001
606,10.302000000000001
606,10.302000000000001
605,10.285
605,10.285
606,10.302000000000001
599,10.183000000000002
600,10.200000000000001
600,10.200000000000001
600,10.200000000000001
600,10.200000000000001
599,10.183000000000002
600,10.200000000000001
600,10.200000000000001
606,10.302000000000001
606,10.302000000000001
606,10.302000000000001
606,10.302000000000001
606,10.302000000000001
600,10.200000000000001
600,10.200000000000001
600,10.200000000000001
600,10.200000000000001
600,10.200000000000001
600,10.200000000000001
600,10.200000000000001
600,10.200000000000001
606,10.302000000000001
606,10.302000000000001
606,10.302000000000001
605,10.285
606,10.302000000000001
600,10.200000000000001
599,10.183000000000002
600,10.200000000000001
600,10.200000000000001
600,10.200000000000001
599,10.183000000000002
